storativity,young\_modulus,init\_stress\_x,init\_stress\_y,perm\_kr,perm\_km,perm\_beta,perm\_gamma
1.0377733932018895e-07,115425433044.33829,59812393.641453825,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,11266432.957132433,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.189650129499336e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,7.872681802424156e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.671210815643821e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,6.238436887511801e-07
8.69049636458849e-08,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,103281887337.19586,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,57294179.520434745,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,9749710.523756571,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,8.110012783860964e-22,1.3340079075666004e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,-5.204665987290956e-18,4.086171708639039e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,3.501132601634257e-07,5.040500772823314e-07
1.0377733932018895e-07,115425433044.33829,58553286.580944285,10508071.740444502,1.0003257039427162e-21,1.3340079075666004e-18,4.086171708639039e-07,3.842564658134826e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.895768323691559e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,129273024584.6305,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58910110.7109106,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11391744.684783565,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,1.017127120806273e-21,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,3.456851058051005e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.2757822625594974e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,5.158032523198856e-07
8.770943278737955e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,121177327446.53555,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58070706.00390424,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,10886170.540324943,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,8.909108371018598e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,-9.022648718540324e-19,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,3.885756191222976e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.359408446739865e-07
1.1020593368645162e-07,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,137368721722.72545,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,59749515.41791696,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11897318.829242185,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,1.1433434045106862e-21,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,7.815966987956041e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.6658083338960185e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,5.956656599657848e-07
7.646118233784352e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,113081630308.4406,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,57231301.29689788,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,10380596.395866323,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,7.646945533974466e-22,1.2772930930984862e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,-5.261380801759069e-18,4.0807692268912366e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,3.4957301198864546e-07,4.758720484969361e-07
9.333355801214757e-08,125225176015.58302,58490408.35740742,11138957.612554254,9.540189789540664e-22,1.2772930930984862e-18,4.0807692268912366e-07,3.560784370280874e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0764128661435465e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,125576879036.45905,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60466940.198584266,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11779314.058434483,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0859420640757091e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,3.3052141295938427e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.989535496253195e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,5.314391688717845e-07
9.639303616481862e-08,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,117481181898.3641,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,59627535.4915779,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11273739.91397586,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,9.597257803712959e-22,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,-1.0539018003111944e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.5995094249166733e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.5157676122588534e-07
1.1888953706389068e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,133672576174.554,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,61306344.90559062,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,12284888.202893103,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.2121583477801223e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,7.66433005949888e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,4.379561567589716e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,6.113015765176836e-07
8.514478571528258e-08,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,109385484760.26915,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,58788130.78457154,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,10768165.769517241,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,8.335094966668827e-22,1.1256561646413241e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,-5.413017730216232e-18,3.794522460584934e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.209483353580152e-07,4.915079650488349e-07
1.0201716138958663e-07,121529030467.41158,60047237.84508108,11526526.986205172,1.0228339222235025e-21,1.1256561646413241e-18,3.794522460584934e-07,3.7171435357998617e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0736982315839036e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,124847217638.01279,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57615989.26951847,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10923704.052311756,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.1187167009081988e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,3.2663277772064568e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,4.040903709662524e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.493238324115525e-07
9.612157270885433e-08,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,116751520499.91785,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,56776584.56251211,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10418129.907853134,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,9.925004172037856e-22,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,-1.0927881526985801e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.6508776383260023e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,4.694614247656533e-07
1.1861807360792638e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,132942914776.10774,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,58455393.97652483,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,11429278.196770376,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.244932984612612e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,7.625443707111495e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,4.430929780999045e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,6.291862400574516e-07
8.487332225931831e-08,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,108655823361.82289,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,55937179.85550575,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,9912555.763394514,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,8.662841334993724e-22,1.0867698122539384e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,-5.4519040826036174e-18,3.845890673994263e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.260851566989481e-07,5.093926285886029e-07
1.0174569793362235e-07,120799369068.96532,57196286.91601529,10670916.980082445,1.0556085590559922e-21,1.0867698122539384e-18,3.845890673994263e-07,3.8959901711975413e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.678691347067882e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,153408548244.62616,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,53318659.286770545,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2930059.7073106994,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,8.50904364180171e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.5803139977339648e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,5.115042210524003e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.725955958547793e-07
7.553866302114278e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,145312851106.5312,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52479254.57976418,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2424485.5628520786,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.246880804757577e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.1444024047434609e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.7250161391874816e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,1.9273318820888013e-07
9.803516392021485e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,161504245382.7211,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,54158063.9937769,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,3435633.8517693197,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,9.771206478845841e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,2.0162255907244683e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,5.505068281860524e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,3.524580035006784e-07
6.429041257160675e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,137217153968.43625,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,51639849.87275782,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,1918911.4183934582,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,5.984717967713445e-22,1.3623582012387128e-17,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,7.084908117529574e-18,4.920029174855742e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.3349900678509605e-07,2.326643920318297e-07
8.11627882459108e-08,149360699675.57867,52898956.93326736,2677272.635081389,7.877962223279643e-22,1.3623582012387128e-17,4.920029174855742e-07,1.1287078056298098e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
1.002761733221131e-07,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,129419588642.03378,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58731233.76453457,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11574855.657198794,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1696653643324892e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,3.3991344223492606e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,4.1891608904895093e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.500518465178979e-07
8.902792287257707e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,121323891503.93884,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,57891829.057528205,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11069281.512740172,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.043449080628076e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,-9.599815075557765e-19,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.7991348191529877e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,4.7018943887199874e-07
1.1152442377164912e-07,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,137515285780.12872,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,59570638.47154093,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,12080429.801657414,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.2958816480369024e-21,1.219576457396742e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,7.758250352254298e-18,3.9941478548212485e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,4.5791869618260304e-07,5.101206426949483e-07
9.465204809734508e-08,125371740072.98631,58311531.41103139,11322068.584969483,1.1065572224802826e-21,1.219576457396742e-18,3.9941478548212485e-07,6.29914254163797e-07
